tableName,columnType,columnName,,,,,
fpx_traffic,StringType,dstuuid,,,,,
fpx_traffic,StringType,poluuid,,,,,
fpx_traffic,StringType,apprisk,,,,,
fpx_traffic,LongType,countapp,,,,,
fpx_traffic,LongType,countav,,,,,
fpx_traffic,LongType,countdlp,,,,,
fpx_traffic,LongType,countemail,,,,,
fpx_traffic,LongType,countips,,,,,
fpx_traffic,LongType,countweb,,,,,
fpx_traffic,LongType,countwaf,,,,,
fpx_traffic,LongType,countssh,,,,,
fpx_traffic,StringType,apsn,,,,,
fpx_traffic,StringType,ap,,,,,
fpx_traffic,LongType,channel,,,,,
fpx_traffic,StringType,radioband,,,,,
fpx_traffic,LongType,vwpvlanid,,,,,
fpx_traffic,StringType,agent,,,,,
fpx_traffic,LongType,srcserver,,,,,
fpx_traffic,StringType,dstdevtype,,,,,
fpx_traffic,StringType,dstosname,,,,,
fpx_traffic,StringType,dstosversion,,,,,
fpx_traffic,StringType,masterdstmac,,,,,
fpx_traffic,StringType,dstmac,,,,,
fpx_traffic,StringType,dstcollectedemail,,,,,
fpx_traffic,LongType,dstserver,,,,,
fpx_traffic,StringType,comment,,,,,
fpx_traffic,StringType,policyname,,,,,
fpx_traffic,LongType,sentdelta,,,,,
fpx_traffic,LongType,rcvddelta,,,,,
fpx_traffic,StringType,hostname,,,,,
fpx_traffic,StringType,url,,,,,
fpx_traffic,StringType,scheme,,,,,
fpx_traffic,LongType,reqlength,,,,,
fpx_traffic,LongType,resplength,,,,,
fpx_traffic,StringType,resptype,,,,,
fpx_traffic,IntegerType,statuscode,,,,,
fpx_traffic,LongType,reqtime,,,,,
fpx_traffic,LongType,resptime,,,,,
fpx_traffic,LongType,respfinishtime,,,,,
fpx_traffic,StringType,threats,,,,,
fpx_traffic,StringType,threattyps,,,,,
fpx_traffic,StringType,threatlvls,,,,,
fpx_traffic,StringType,threatcnts,,,,,
fpx_traffic,StringType,threatwgts,,,,,
fpx_virus,LongType,id,,,,,
fpx_virus,IntegerType,bid,,,,,
fpx_virus,StringType,devid,,,,,
fpx_virus,TimestampType,itime,,,,,
fpx_virus,TimestampType,dtime,,,,,
fpx_virus,IntegerType,euid,,,,,
fpx_virus,IntegerType,epid,,,,,
fpx_virus,IntegerType,dsteuid,,,,,
fpx_virus,IntegerType,dstepid,,,,,
fpx_virus,IntegerType,logflag,,,,,
fpx_virus,IntegerType,logver,,,,,
fpx_virus,LongType,sfsid,,,,,
fpx_virus,StringType,vd,,,,,
fpx_virus,StringType,logid,,,,,
fpx_virus,StringType,type,,,,,
fpx_virus,StringType,subtype,,,,,
fpx_virus,StringType,level,,,,,
fpx_virus,TimestampType,eventtime,,,,,
fpx_virus,StringType,action,,,,,
fpx_virus,StringType,srcip,,,,,
fpx_virus,IntegerType,srcport,,,,,
fpx_virus,StringType,dstip,,,,,
fpx_virus,IntegerType,dstport,,,,,
fpx_virus,StringType,service,,,,,
fpx_virus,ShortType,proto,,,,,
fpx_virus,LongType,policyid,,,,,
fpx_virus,StringType,user,,,,,
fpx_virus,StringType,group,,,,,
fpx_virus,StringType,msg,,,,,
fpx_virus,StringType,srcintf,,,,,
fpx_virus,StringType,srcintfrole,,,,,
fpx_virus,StringType,dstintf,,,,,
fpx_virus,StringType,dstintfrole,,,,,
fpx_virus,LongType,sessionid,,,,,
fpx_virus,LongType,crscore,,,,,
fpx_virus,StringType,crlevel,,,,,
fpx_virus,StringType,eventtype,,,,,
fpx_virus,StringType,fctuid,,,,,
fpx_virus,StringType,unauthuser,,,,,
fpx_virus,StringType,unauthusersource,,,,,
fpx_virus,StringType,direction,,,,,
fpx_virus,StringType,filefilter,,,,,
fpx_virus,StringType,filetype,,,,,
fpx_virus,StringType,filename,,,,,
fpx_virus,StringType,checksum,,,,,
fpx_virus,StringType,quarskip,,,,,
fpx_virus,StringType,virus,,,,,
fpx_virus,StringType,ref,,,,,
fpx_virus,StringType,url,,,,,
fpx_virus,StringType,profile,,,,,
fpx_virus,StringType,agent,,,,,
fpx_virus,StringType,from,,,,,
fpx_virus,StringType,to,,,,,
fpx_virus,StringType,sender,,,,,
fpx_virus,StringType,recipient,,,,,
fpx_virus,StringType,command,,,,,
fpx_virus,StringType,dtype,,,,,
fpx_virus,StringType,switchproto,,,,,
fpx_virus,StringType,analyticscksum,,,,,
fpx_virus,StringType,analyticssubmit,,,,,
fpx_virus,LongType,virusid,,,,,
fpx_virus,StringType,forwardedfor,,,,,
fpx_virus,StringType,trueclntip,,,,,
fpx_virus,StringType,fsaverdict,,,,,
fpx_voip,LongType,id,,,,,
fpx_voip,IntegerType,bid,,,,,
fpx_voip,StringType,devid,,,,,
fpx_voip,TimestampType,itime,,,,,
fpx_voip,TimestampType,dtime,,,,,
fpx_voip,IntegerType,euid,,,,,
fpx_voip,IntegerType,epid,,,,,
fpx_voip,IntegerType,dsteuid,,,,,
fpx_voip,IntegerType,dstepid,,,,,
fpx_voip,IntegerType,logflag,,,,,
fpx_voip,IntegerType,logver,,,,,
fpx_voip,StringType,vd,,,,,
fpx_voip,StringType,logid,,,,,
fpx_voip,StringType,type,,,,,
fpx_voip,StringType,subtype,,,,,
fpx_voip,StringType,level,,,,,
fpx_voip,TimestampType,eventtime,,,,,
fpx_voip,StringType,action,,,,,
fpx_voip,StringType,srcip,,,,,
fpx_voip,IntegerType,src_port,,,,,
fpx_voip,StringType,dstip,,,,,
fpx_voip,IntegerType,dst_port,,,,,
fpx_voip,StringType,service,,,,,
fpx_voip,ShortType,proto,,,,,
fpx_voip,LongType,policy_id,,,,,
fpx_voip,StringType,user,,,,,
fpx_voip,StringType,group,,,,,
fpx_voip,StringType,msg,,,,,
fpx_voip,StringType,src_int,,,,,
fpx_voip,StringType,dst_int,,,,,
fpx_voip,LongType,session_id,,,,,
fpx_voip,StringType,from,,,,,
fpx_voip,StringType,to,,,,,
fpx_voip,StringType,eventtype,,,,,
fpx_voip,LongType,epoch,,,,,
fpx_voip,LongType,event_id,,,,,
fpx_voip,StringType,locip,,,,,
fpx_voip,IntegerType,locport,,,,,
fpx_voip,StringType,remip,,,,,
fpx_voip,IntegerType,remport,,,,,
fpx_voip,StringType,profile,,,,,
fpx_voip,StringType,voip_proto,,,,,
fpx_voip,StringType,kind,,,,,
fpx_voip,StringType,status,,,,,
fpx_voip,StringType,reason,,,,,
fpx_voip,LongType,duration,,,,,
fpx_voip,StringType,dir,,,,,
fpx_voip,StringType,request_name,,,,,
fpx_voip,LongType,count,,,,,
fpx_voip,StringType,message_type,,,,,
fpx_voip,StringType,malform_desc,,,,,
fpx_voip,LongType,malform_data,,,,,
fpx_voip,StringType,line,,,,,
fpx_voip,LongType,column,,,,,
fpx_voip,StringType,phone,,,,,
fpx_voip,StringType,call_id,,,,,
fpx_waf,LongType,id,,,,,
fpx_waf,IntegerType,bid,,,,,
fpx_waf,StringType,devid,,,,,
fpx_waf,TimestampType,itime,,,,,
fpx_waf,TimestampType,dtime,,,,,
fpx_waf,IntegerType,euid,,,,,
fpx_waf,IntegerType,epid,,,,,
fpx_waf,IntegerType,dsteuid,,,,,
fpx_waf,IntegerType,dstepid,,,,,
fpx_waf,IntegerType,logflag,,,,,
fpx_waf,IntegerType,logver,,,,,
fpx_waf,LongType,sfsid,,,,,
fpx_waf,StringType,vd,,,,,
fpx_waf,StringType,logid,,,,,
fpx_waf,StringType,type,,,,,
fpx_waf,StringType,subtype,,,,,
fpx_waf,StringType,level,,,,,
fpx_waf,TimestampType,eventtime,,,,,
fpx_waf,StringType,action,,,,,
fpx_waf,StringType,srcip,,,,,
fpx_waf,IntegerType,srcport,,,,,
fpx_waf,StringType,dstip,,,,,
fpx_waf,IntegerType,dstport,,,,,
fpx_waf,StringType,service,,,,,
fpx_waf,ShortType,proto,,,,,
fpx_waf,LongType,policyid,,,,,
fpx_waf,StringType,user,,,,,
fpx_waf,StringType,group,,,,,
fpx_waf,StringType,msg,,,,,
fpx_waf,StringType,srcintf,,,,,
fpx_waf,StringType,srcintfrole,,,,,
fpx_waf,StringType,dstintf,,,,,
fpx_waf,StringType,dstintfrole,,,,,
fpx_waf,LongType,sessionid,,,,,
fpx_waf,StringType,method,,,,,
fpx_waf,StringType,name,,,,,
fpx_waf,StringType,eventtype,,,,,
fpx_waf,StringType,fctuid,,,,,
fpx_waf,StringType,unauthuser,,,,,
fpx_waf,StringType,unauthusersource,,,,,
fpx_waf,StringType,profile,,,,,
fpx_waf,StringType,url,,,,,
fpx_waf,StringType,severity,,,,,
fpx_waf,StringType,constraint,,,,,
fpx_waf,LongType,eventid,,,,,
fpx_waf,StringType,agent,,,,,
fpx_waf,StringType,direction,,,,,
fpx_webfilter,LongType,id,,,,,
fpx_webfilter,IntegerType,bid,,,,,
fpx_webfilter,StringType,devid,,,,,
fpx_webfilter,TimestampType,itime,,,,,
fpx_webfilter,TimestampType,dtime,,,,,
fpx_webfilter,IntegerType,euid,,,,,
fpx_webfilter,IntegerType,epid,,,,,
fpx_webfilter,IntegerType,dsteuid,,,,,
fpx_webfilter,IntegerType,dstepid,,,,,
fpx_webfilter,IntegerType,logflag,,,,,
fpx_webfilter,IntegerType,logver,,,,,
fpx_webfilter,LongType,sfsid,,,,,
fpx_webfilter,StringType,vd,,,,,
fpx_webfilter,StringType,logid,,,,,
fpx_webfilter,StringType,type,,,,,
fpx_webfilter,StringType,subtype,,,,,
fpx_webfilter,StringType,level,,,,,
fpx_webfilter,TimestampType,eventtime,,,,,
fpx_webfilter,StringType,action,,,,,
fpx_webfilter,StringType,srcip,,,,,
fpx_webfilter,IntegerType,srcport,,,,,
fpx_webfilter,StringType,dstip,,,,,
fpx_webfilter,IntegerType,dstport,,,,,
fpx_webfilter,StringType,service,,,,,
fpx_webfilter,ShortType,proto,,,,,
fpx_webfilter,LongType,policyid,,,,,
fpx_webfilter,StringType,user,,,,,
fpx_webfilter,StringType,group,,,,,
fpx_webfilter,StringType,msg,,,,,
fpx_webfilter,StringType,srcintf,,,,,
fpx_webfilter,StringType,srcintfrole,,,,,
fpx_webfilter,StringType,dstintf,,,,,
fpx_webfilter,StringType,dstintfrole,,,,,
fpx_webfilter,LongType,sessionid,,,,,
fpx_webfilter,LongType,crscore,,,,,
fpx_webfilter,StringType,crlevel,,,,,
fpx_webfilter,StringType,eventtype,,,,,
fpx_webfilter,StringType,fctuid,,,,,
fpx_webfilter,StringType,unauthuser,,,,,
fpx_webfilter,StringType,unauthusersource,,,,,
fpx_webfilter,StringType,initiator,,,,,
fpx_webfilter,StringType,hostname,,,,,
fpx_webfilter,StringType,profile,,,,,
fpx_webfilter,StringType,reqtype,,,,,
fpx_webfilter,StringType,url,,,,,
fpx_webfilter,StringType,referralurl,,,,,
fpx_webfilter,StringType,direction,,,,,
fpx_webfilter,StringType,agent,,,,,
fpx_webfilter,StringType,from,,,,,
fpx_webfilter,StringType,to,,,,,
fpx_webfilter,StringType,banword,,,,,
fpx_webfilter,StringType,error,,,,,
fpx_webfilter,StringType,method,,,,,
fpx_webfilter,ShortType,cat,,,,,
fpx_webfilter,StringType,catdesc,,,,,
fpx_webfilter,StringType,mode,,,,,
fpx_webfilter,StringType,ruletype,,,,,
fpx_webfilter,StringType,ruledata,,,,,
fpx_webfilter,StringType,ovrdtbl,,,,,
fpx_webfilter,LongType,ovrdid,,,,,
fpx_webfilter,StringType,urltype,,,,,
fpx_webfilter,LongType,urlfilteridx,,,,,
fpx_webfilter,StringType,urlfilterlist,,,,,
fpx_webfilter,StringType,quotaexceeded,,,,,
fpx_webfilter,LongType,quotaused,,,,,
fpx_webfilter,LongType,quotamax,,,,,
fpx_webfilter,StringType,quotatype,,,,,
fpx_webfilter,StringType,filtertype,,,,,
fpx_webfilter,StringType,keyword,,,,,
fpx_webfilter,LongType,sentbyte,,,,,
fpx_webfilter,LongType,rcvdbyte,,,,,
fpx_webfilter,StringType,contenttype,,,,,
fpx_webfilter,StringType,forwardedfor,,,,,
fpx_webfilter,StringType,trueclntip,,,,,
fpx_webfilter,StringType,urlsource,,,,,
fsa_event,LongType,id,,,,,
fsa_event,IntegerType,bid,,,,,
fsa_event,StringType,devid,,,,,
fsa_event,TimestampType,itime,,,,,
fsa_event,TimestampType,dtime,,,,,
fsa_event,IntegerType,euid,,,,,
fsa_event,IntegerType,epid,,,,,
fsa_event,IntegerType,dsteuid,,,,,
fsa_event,IntegerType,dstepid,,,,,
fsa_event,IntegerType,logflag,,,,,
fsa_event,IntegerType,logver,,,,,
fsa_event,StringType,vd,,,,,
fsa_event,StringType,logid,,,,,
fsa_event,StringType,type,,,,,
fsa_event,StringType,subtype,,,,,
fsa_event,StringType,level,,,,,
fsa_event,StringType,user,,,,,
fsa_event,StringType,ui,,,,,
fsa_event,StringType,action,,,,,
fsa_event,StringType,status,,,,,
fsa_event,StringType,error,,,,,
fsa_event,StringType,reason,,,,,
fsa_event,StringType,admin,,,,,
fsa_event,StringType,attackname,,,,,
fsa_event,StringType,blacklist,,,,,
fsa_event,StringType,botnetname,,,,,
fsa_event,StringType,clientdev,,,,,
fsa_event,StringType,clientvd,,,,,
fsa_event,StringType,devhost,,,,,
fsa_event,StringType,device,,,,,
fsa_event,StringType,email,,,,,
fsa_event,StringType,subject,,,,,
fsa_event,StringType,emlsndr,,,,,
fsa_event,StringType,emlrcvr,,,,,
fsa_event,StringType,fname,,,,,
fsa_event,StringType,rptfmt,,,,,
fsa_event,StringType,harole,,,,,
fsa_event,StringType,ip,,,,,
fsa_event,StringType,jobid,,,,,
fsa_event,StringType,jobtype,,,,,
fsa_event,StringType,md5,,,,,
fsa_event,StringType,mname,,,,,
fsa_event,StringType,msg,,,,,
fsa_event,StringType,snmpoid,,,,,
fsa_event,StringType,officekt,,,,,
fsa_event,StringType,os,,,,,
fsa_event,StringType,filepath,,,,,
fsa_event,StringType,port,,,,,
fsa_event,StringType,proto,,,,,
fsa_event,StringType,quarantine,,,,,
fsa_event,StringType,rpttype,,,,,
fsa_event,StringType,risk,,,,,
fsa_event,StringType,serial,,,,,
fsa_event,StringType,from,,,,,
fsa_event,StringType,sha1,,,,,
fsa_event,StringType,sha256,,,,,
fsa_event,StringType,sharename,,,,,
fsa_event,StringType,sid,,,,,
fsa_event,StringType,snmpaction,,,,,
fsa_event,StringType,stype,,,,,
fsa_event,StringType,susr,,,,,
fsa_event,StringType,url,,,,,
fsa_event,StringType,urlcat,,,,,
fsa_event,StringType,version,,,,,
fsa_event,StringType,vmname,,,,,
fsa_event,StringType,vmkey,,,,,
fsa_event,StringType,vmos,,,,,
fsa_event,StringType,whitelist,,,,,
fsa_event,ShortType,letype,,,,,
fsa_event,LongType,cloneidx,,,,,
fsa_event,LongType,dbid,,,,,
fsa_event,LongType,etime,,,,,
fsa_event,LongType,stime,,,,,
fsa_event,IntegerType,retcode,,,,,
fsa_event,LongType,index,,,,,
fsa_event,LongType,jobcount,,,,,
fsa_event,LongType,pid,,,,,
fsa_event,LongType,sizebin,,,,,
fsa_event,LongType,sizeconf,,,,,
fsa_event,ShortType,pidstatus,,,,,
fsa_event,IntegerType,tzone,,,,,
fsa_event,StringType,tz,,,,,
fsa_event,StringType,hostname,,,,,
fsa_event,StringType,trueclient,,,,,
fsa_event,StringType,cip,,,,,
fsa_event,StringType,sip,,,,,
fsa_event,IntegerType,cport,,,,,
fsa_event,IntegerType,sport,,,,,
fsa_event,StringType,service,,,,,
fsa_event,StringType,ftype,,,,,
fsa_event,StringType,rsrc,,,,,
fsa_event,StringType,fctuid,,,,,
fsa_event,StringType,unauthuser,,,,,
fsa_event,StringType,unauthusersource,,,,,
fsa_event,StringType,xforwarded,,,,,
fsa_malware,LongType,id,,,,,
fsa_malware,IntegerType,bid,,,,,
fsa_malware,StringType,devid,,,,,
fsa_malware,TimestampType,itime,,,,,
fsa_malware,TimestampType,dtime,,,,,
fsa_malware,IntegerType,euid,,,,,
fsa_malware,IntegerType,epid,,,,,
fsa_malware,IntegerType,dsteuid,,,,,
fsa_malware,IntegerType,dstepid,,,,,
fsa_malware,IntegerType,logflag,,,,,
fsa_malware,IntegerType,logver,,,,,
fsa_malware,LongType,sfsid,,,,,
fsa_malware,StringType,vd,,,,,
fsa_malware,StringType,logid,,,,,
fsa_malware,StringType,type,,,,,
fsa_malware,StringType,subtype,,,,,
fsa_malware,StringType,level,,,,,
fsa_malware,LongType,jobid,,,,,
fsa_malware,StringType,md5,,,,,
fsa_malware,StringType,sha256,,,,,
fsa_malware,StringType,risk,,,,,
fsa_malware,LongType,scanstart,,,,,
fsa_malware,LongType,scanend,,,,,
fsa_malware,StringType,mname,,,,,
fsa_malware,StringType,fname,,,,,
fsa_malware,StringType,srcip,,,,,
fsa_malware,IntegerType,srcport,,,,,
fsa_malware,StringType,dstip,,,,,
fsa_malware,IntegerType,dstport,,,,,
fsa_malware,StringType,proto,,,,,
fsa_malware,StringType,suser,,,,,
fsa_malware,StringType,stype,,,,,
fsa_malware,StringType,vmos,,,,,
fsa_malware,StringType,clientdev,,,,,
fsa_malware,StringType,clientvd,,,,,
fsa_malware,StringType,url,,,,,
fsa_malware,IntegerType,tzone,,,,,
fsa_netalert,LongType,id,,,,,
fsa_netalert,IntegerType,bid,,,,,
fsa_netalert,StringType,devid,,,,,
fsa_netalert,TimestampType,itime,,,,,
fsa_netalert,TimestampType,dtime,,,,,
fsa_netalert,IntegerType,euid,,,,,
fsa_netalert,IntegerType,epid,,,,,
fsa_netalert,IntegerType,dsteuid,,,,,
fsa_netalert,IntegerType,dstepid,,,,,
fsa_netalert,IntegerType,logflag,,,,,
fsa_netalert,IntegerType,logver,,,,,
fsa_netalert,LongType,sfsid,,,,,
fsa_netalert,StringType,vd,,,,,
fsa_netalert,StringType,logid,,,,,
fsa_netalert,StringType,type,,,,,
fsa_netalert,StringType,subtype,,,,,
fsa_netalert,StringType,level,,,,,
fsa_netalert,IntegerType,virusid,,,,,
fsa_netalert,IntegerType,attackid,,,,,
fsa_netalert,StringType,srcipport,,,,,
fsa_netalert,StringType,dstipport,,,,,
fsa_netalert,StringType,attackname,,,,,
fsa_netalert,StringType,botnetname,,,,,
fsa_netalert,StringType,host,,,,,
fsa_netalert,StringType,url,,,,,
fsa_netalert,IntegerType,tzone,,,,,
fwb_attack,LongType,id,,,,,
fwb_attack,IntegerType,bid,,,,,
fwb_attack,StringType,devid,,,,,
fwb_attack,TimestampType,itime,,,,,
fwb_attack,TimestampType,dtime,,,,,
fwb_attack,IntegerType,euid,,,,,
fwb_attack,IntegerType,epid,,,,,
fwb_attack,IntegerType,dsteuid,,,,,
fwb_attack,IntegerType,dstepid,,,,,
fwb_attack,IntegerType,logflag,,,,,
fwb_attack,IntegerType,logver,,,,,
fwb_attack,LongType,sfsid,,,,,
fwb_attack,StringType,vd,,,,,
fwb_attack,StringType,logid,,,,,
fwb_attack,StringType,type,,,,,
fwb_attack,StringType,subtype,,,,,
fwb_attack,StringType,pri,,,,,
fwb_attack,LongType,msg_id,,,,,
fwb_attack,StringType,timezone,,,,,
fwb_attack,StringType,proto,,,,,
fwb_attack,StringType,service,,,,,
fwb_attack,StringType,src,,,,,
fwb_attack,IntegerType,src_port,,,,,
fwb_attack,StringType,dst,,,,,
fwb_attack,IntegerType,dst_port,,,,,
fwb_attack,StringType,policy,,,,,
fwb_attack,StringType,action,,,,,
fwb_attack,StringType,http_method,,,,,
fwb_attack,StringType,http_url,,,,,
fwb_attack,StringType,http_host,,,,,
fwb_attack,StringType,http_agent,,,,,
fwb_attack,StringType,http_session_id,,,,,
fwb_attack,StringType,severity_level,,,,,
fwb_attack,StringType,trigger_policy,,,,,
fwb_attack,StringType,msg,,,,,
fwb_attack,StringType,signature_subclass,,,,,
fwb_attack,StringType,signature_id,,,,,
fwb_attack,StringType,srccountry,,,,,
fwb_attack,StringType,content_switch_name,,,,,
fwb_attack,StringType,server_pool_name,,,,,
fwb_attack,StringType,false_positive_mitigation,,,,,
fwb_attack,StringType,log_type,,,,,
fwb_attack,LongType,event_score,,,,,
fwb_attack,StringType,score_message,,,,,
fwb_attack,StringType,entry_sequence,,,,,
fwb_attack,StringType,user_name,,,,,
fwb_attack,StringType,monitor_status,,,,,
fwb_attack,StringType,http_refer,,,,,
fwb_attack,StringType,http_version,,,,,
fwb_attack,StringType,dev_id,,,,,
fwb_attack,StringType,threat_weight,,,,,
fwb_attack,StringType,history_threat_weight,,,,,
fwb_attack,StringType,threat_level,,,,,
fwb_attack,StringType,main_type,,,,,
fwb_attack,StringType,ftp_mode,,,,,
fwb_attack,StringType,ftp_cmd,,,,,
fwb_attack,StringType,cipher_suite,,,,,
fwb_attack,StringType,signature_cve_id,,,,,
fwb_attack,DoubleType,ml_log_hmm_probability,,,,,
fwb_attack,DoubleType,ml_log_sample_prob_mean,,,,,
fwb_attack,DoubleType,ml_log_sample_arglen_mean,,,,,
fwb_attack,LongType,ml_log_arglen,,,,,
fwb_attack,LongType,ml_svm_log_main_types,,,,,
fwb_attack,StringType,ml_svm_log_match_types,,,,,
fwb_attack,StringType,ml_svm_accuracy,,,,,
fwb_attack,LongType,ml_domain_index,,,,,
fwb_attack,LongType,ml_url_dbid,,,,,
fwb_attack,LongType,ml_arg_dbid,,,,,
fwb_attack,StringType,ml_allow_method,,,,,
fwb_attack,StringType,matched_field,,,,,
fwb_attack,StringType,matched_pattern,,,,,
fwb_attack,StringType,owasp_top10,,,,,
fwb_attack,StringType,bot_info,,,,,
fwb_attack,StringType,backend_service,,,,,
fwb_event,LongType,id,,,,,
fwb_event,IntegerType,bid,,,,,
fwb_event,StringType,devid,,,,,
fwb_event,TimestampType,itime,,,,,
fwb_event,TimestampType,dtime,,,,,
fwb_event,IntegerType,euid,,,,,
fwb_event,IntegerType,epid,,,,,
fwb_event,IntegerType,dsteuid,,,,,
fwb_event,IntegerType,dstepid,,,,,
fwb_event,IntegerType,logflag,,,,,
fwb_event,IntegerType,logver,,,,,
fwb_event,StringType,vd,,,,,
fwb_event,StringType,logid,,,,,
fwb_event,StringType,type,,,,,
fwb_event,StringType,subtype,,,,,
fwb_event,StringType,pri,,,,,
fwb_event,LongType,msg_id,,,,,
fwb_event,StringType,timezone,,,,,
fwb_event,StringType,user,,,,,
fwb_event,StringType,ui,,,,,
fwb_event,StringType,action,,,,,
fwb_event,StringType,status,,,,,
fwb_event,StringType,trigger_policy,,,,,
fwb_event,StringType,msg,,,,,
fwb_traffic,LongType,id,,,,,
fwb_traffic,IntegerType,bid,,,,,
fwb_traffic,StringType,devid,,,,,
fwb_traffic,TimestampType,itime,,,,,
fwb_traffic,TimestampType,dtime,,,,,
fwb_traffic,IntegerType,euid,,,,,
fwb_traffic,IntegerType,epid,,,,,
fwb_traffic,IntegerType,dsteuid,,,,,
fwb_traffic,IntegerType,dstepid,,,,,
fwb_traffic,IntegerType,logflag,,,,,
fwb_traffic,IntegerType,logver,,,,,
fwb_traffic,LongType,sfsid,,,,,
fwb_traffic,StringType,vd,,,,,
fwb_traffic,StringType,logid,,,,,
fwb_traffic,StringType,type,,,,,
fwb_traffic,StringType,subtype,,,,,
fwb_traffic,StringType,pri,,,,,
fwb_traffic,LongType,msg_id,,,,,
fwb_traffic,StringType,timezone,,,,,
fwb_traffic,StringType,proto,,,,,
fwb_traffic,StringType,service,,,,,
fwb_traffic,StringType,src,,,,,
fwb_traffic,IntegerType,src_port,,,,,
fwb_traffic,StringType,dst,,,,,
fwb_traffic,IntegerType,dst_port,,,,,
fwb_traffic,StringType,policy,,,,,
fwb_traffic,StringType,status,,,,,
fwb_traffic,StringType,reason,,,,,
fwb_traffic,IntegerType,http_request_time,,,,,
fwb_traffic,IntegerType,http_response_time,,,,,
fwb_traffic,LongType,http_request_bytes,,,,,
fwb_traffic,LongType,http_response_bytes,,,,,
fwb_traffic,StringType,http_method,,,,,
fwb_traffic,StringType,http_url,,,,,
fwb_traffic,StringType,http_host,,,,,
fwb_traffic,StringType,http_agent,,,,,
fwb_traffic,IntegerType,http_retcode,,,,,
fwb_traffic,StringType,msg,,,,,
fwb_traffic,StringType,srccountry,,,,,
fwb_traffic,StringType,content_switch_name,,,,,
fwb_traffic,StringType,server_pool_name,,,,,
fwb_traffic,StringType,false_positive_mitigation,,,,,
fwb_traffic,StringType,user_name,,,,,
fwb_traffic,StringType,http_refer,,,,,
fwb_traffic,StringType,http_version,,,,,
fwb_traffic,StringType,dev_id,,,,,
fwb_traffic,StringType,cipher_suite,,,,,
fwb_traffic,StringType,original_src,,,,,
fwb_traffic,StringType,original_srccountry,,,,,
fna_event,LongType,id,,,,,
fna_event,IntegerType,bid,,,,,
fna_event,StringType,devid,,,,,
fna_event,TimestampType,itime,,,,,
fna_event,TimestampType,dtime,,,,,
fna_event,IntegerType,euid,,,,,
fna_event,IntegerType,epid,,,,,
fna_event,IntegerType,dsteuid,,,,,
fna_event,IntegerType,dstepid,,,,,
fna_event,IntegerType,logflag,,,,,
fna_event,IntegerType,logver,,,,,
fna_event,LongType,sfsid,,,,,
fna_event,StringType,vd,,,,,
fna_event,StringType,logid,,,,,
fna_event,StringType,type,,,,,
fna_event,StringType,subtype,,,,,
fna_event,StringType,name,,,,,
fna_event,StringType,cat,,,,,
fna_event,StringType,severity,,,,,
fna_event,StringType,mac,,,,,
fna_event,StringType,ip,,,,,
fna_event,StringType,user,,,,,
fna_event,StringType,element,,,,,
fna_event,StringType,location,,,,,
fna_event,StringType,msg,,,,,
sys_generic,LongType,id,,,,,
sys_generic,IntegerType,bid,,,,,
sys_generic,StringType,devid,,,,,
sys_generic,TimestampType,itime,,,,,
sys_generic,TimestampType,dtime,,,,,
sys_generic,IntegerType,euid,,,,,
sys_generic,IntegerType,epid,,,,,
sys_generic,IntegerType,dsteuid,,,,,
sys_generic,IntegerType,dstepid,,,,,
sys_generic,IntegerType,logflag,,,,,
sys_generic,IntegerType,logver,,,,,
sys_generic,LongType,sfsid,,,,,
sys_generic,StringType,vd,,,,,
sys_generic,StringType,logid,,,,,
sys_generic,StringType,level,,,,,
sys_generic,StringType,type,,,,,
sys_generic,StringType,msg,,,,,
fch_event,LongType,id,,,,,
fch_event,IntegerType,bid,,,,,
fch_event,StringType,devid,,,,,
fch_event,TimestampType,itime,,,,,
fch_event,TimestampType,dtime,,,,,
fch_event,IntegerType,euid,,,,,
fch_event,IntegerType,epid,,,,,
fch_event,IntegerType,dsteuid,,,,,
fch_event,IntegerType,dstepid,,,,,
fch_event,IntegerType,logflag,,,,,
fch_event,IntegerType,logver,,,,,
fch_event,StringType,vd,,,,,
fch_event,StringType,logid,,,,,
fch_event,StringType,type,,,,,
fch_event,StringType,subtype,,,,,
fch_event,StringType,level,,,,,
fch_event,ShortType,cpu,,,,,
fch_event,ShortType,mem,,,,,
fch_event,ShortType,disk,,,,,
fch_event,StringType,bandwidth,,,,,
fch_event,LongType,setuprate,,,,,
fch_event,LongType,disklograte,,,,,
fch_event,LongType,fazlograte,,,,,
fch_event,LongType,totalsession,,,,,
fch_event,StringType,action,,,,,
fch_event,StringType,msg,,,,,
fch_event,StringType,logdesc,,,,,
fch_event,ShortType,ha_group,,,,,
fch_event,StringType,ha_role,,,,,
fch_event,LongType,vcluster,,,,,
fch_event,LongType,from_vcluster,,,,,
fch_event,LongType,to_vcluster,,,,,
fch_event,StringType,vdname,,,,,
fch_event,StringType,devintfname,,,,,
fch_event,StringType,hostname,,,,,
fch_event,StringType,sn,,,,,
fch_event,StringType,sync_type,,,,,
fch_event,StringType,sync_status,,,,,
fch_event,StringType,ip,,,,,
fch_event,StringType,activity,,,,,
fch_event,StringType,user,,,,,
fch_event,StringType,ui,,,,,
fch_event,LongType,cfgtid,,,,,
fch_event,StringType,cfgpath,,,,,
fch_event,StringType,cfgobj,,,,,
fch_event,StringType,cfgattr,,,,,
fch_event,StringType,status,,,,,
fch_event,StringType,error,,,,,
